SO43671,2017-07-09,20.19,20.19
SO43672,2017-07-10,5.70,34.20
SO43672,2017-07-10,2024.99,4049.98
SO43672,2017-07-10,2039.99,2039.99
SO43673,2017-07-10,874.79,874.79
SO43673,2017-07-10,28.84,86.52
SO43673,2017-07-10,183.94,183.94
SO43673,2017-07-10,419.46,838.92
SO43673,2017-07-10,419.46,419.46
SO43673,2017-07-10,178.58,357.16
SO43673,2017-07-10,419.46,838.92
SO43673,2017-07-10,5.19,5.19
SO43673,2017-07-10,20.19,40.38
SO43673,2017-07-10,20.19,20.19
SO43673,2017-07-10,20.19,80.76
SO43674,2017-07-12,874.79,2624.37
SO43675,2017-07-14,419.46,1677.84
SO43675,2017-07-14,20.19,100.95
SO43675,2017-07-14,178.58,357.16
SO43675,2017-07-14,20.19,20.19
SO43675,2017-07-14,419.46,838.92
SO43675,2017-07-14,874.79,1749.58
SO43675,2017-07-14,5.19,10.38
SO43675,2017-07-14,874.79,874.79
SO43675,2017-07-14,28.84,86.52
SO43676,2017-07-15,2024.99,4049.98
SO43676,2017-07-15,2024.99,4049.98
SO43676,2017-07-15,5.70,5.70
SO43676,2017-07-15,2024.99,6074.97
SO43676,2017-07-15,5.70,22.80
SO43677,2017-07-16,28.84,86.52
SO43677,2017-07-16,2146.96,2146.96
SO43677,2017-07-16,874.79,874.79
SO43677,2017-07-16,419.46,419.46
SO43677,2017-07-16,20.19,40.38
SO43677,2017-07-16,419.46,1677.84
SO43677,2017-07-16,419.46,838.92
SO43677,2017-07-16,419.46,419.46
SO43677,2017-07-16,5.19,25.95
SO43677,2017-07-16,20.19,20.19
SO43677,2017-07-16,874.79,874.79
SO43677,2017-07-16,183.94,367.88
SO43678,2017-07-18,419.46,419.46
SO43678,2017-07-18,178.58,357.16
SO43678,2017-07-18,419.46,419.46
SO43678,2017-07-18,356.90,713.80
SO43678,2017-07-18,419.46,1258.38
SO43678,2017-07-18,419.46,838.92
SO43678,2017-07-18,5.19,15.57
SO43678,2017-07-18,20.19,80.76
SO43678,2017-07-18,183.94,367.88
SO43678,2017-07-18,874.79,874.79
SO43678,2017-07-18,183.94,367.88
SO43678,2017-07-18,28.84,28.84
SO43678,2017-07-18,419.46,419.46
SO43678,2017-07-18,874.79,1749.58
SO43678,2017-07-18,28.84,57.68
SO43678,2017-07-18,874.79,874.79
SO43678,2017-07-18,874.79,874.79
SO43678,2017-07-18,20.19,60.57
SO43678,2017-07-18,20.19,20.19
SO43679,2017-07-18,419.46,419.46
SO43679,2017-07-18,419.46,838.92
SO43679,2017-07-18,28.84,57.68
SO43680,2017-07-18,419.46,1258.38
SO43680,2017-07-18,874.79,1749.58
SO43680,2017-07-18,178.58,357.16
SO43680,2017-07-18,20.19,80.76
SO43680,2017-07-18,183.94,183.94
SO43680,2017-07-18,20.19,20.19
SO43680,2017-07-18,28.84,57.68
SO43680,2017-07-18,183.94,367.88
SO43680,2017-07-18,874.79,874.79
SO43680,2017-07-18,419.46,419.46
SO43680,2017-07-18,2146.96,4293.92
SO43680,2017-07-18,20.19,40.38
SO43680,2017-07-18,419.46,1258.38
SO43680,2017-07-18,5.19,15.57
SO43680,2017-07-18,419.46,419.46
SO43681,2017-07-19,28.84,173.04
SO43681,2017-07-19,419.46,2097.30
SO43681,2017-07-19,356.90,356.90
SO43681,2017-07-19,20.19,20.19
SO43681,2017-07-19,183.94,183.94
SO43681,2017-07-19,20.19,40.38
SO43681,2017-07-19,419.46,1258.38
SO43681,2017-07-19,183.94,367.88
SO43681,2017-07-19,874.79,2624.37
SO43681,2017-07-19,419.46,419.46
SO43681,2017-07-19,419.46,838.92
SO43681,2017-07-19,178.58,357.16
SO43681,2017-07-19,2146.96,2146.96
SO43681,2017-07-19,28.84,57.68
SO43681,2017-07-19,419.46,838.92
SO43681,2017-07-19,419.46,838.92
SO43681,2017-07-19,874.79,874.79
SO43681,2017-07-19,28.84,57.68
SO43681,2017-07-19,20.19,40.38
SO43681,2017-07-19,183.94,183.94
SO43681,2017-07-19,5.19,10.38
SO43682,2017-07-19,874.79,1749.58
SO43682,2017-07-19,419.46,419.46
SO43682,2017-07-19,419.46,838.92
SO43682,2017-07-19,419.46,838.92
SO43682,2017-07-19,28.84,28.84
SO43683,2017-07-19,2024.99,4049.98
SO43683,2017-07-19,28.84,57.68
SO43683,2017-07-19,2039.99,4079.98
SO43683,2017-07-19,2039.99,2039.99
SO43683,2017-07-19,20.19,20.19
SO43683,2017-07-19,20.19,40.38
SO43683,2017-07-19,5.19,15.57
SO43683,2017-07-19,2024.99,8099.96
SO43683,2017-07-19,2024.99,12149.94
SO43683,2017-07-19,2039.99,2039.99
SO43683,2017-07-19,20.19,60.57
SO43683,2017-07-19,2024.99,10124.95
SO43683,2017-07-19,5.70,34.20
SO43684,2017-07-21,874.79,1749.58
SO43684,2017-07-21,419.46,838.92
SO43684,2017-07-21,419.46,419.46
SO43684,2017-07-21,874.79,1749.58
SO43684,2017-07-21,419.46,419.46
SO43684,2017-07-21,419.46,419.46
SO43685,2017-07-21,419.46,1258.38
SO43685,2017-07-21,419.46,419.46
SO43685,2017-07-21,874.79,874.79
SO43685,2017-07-21,183.94,183.94
SO43686,2017-07-22,874.79,2624.37
SO43686,2017-07-22,419.46,419.46
SO43686,2017-07-22,419.46,419.46
SO43687,2017-07-23,419.46,419.46
SO43687,2017-07-23,419.46,838.92
SO43688,2017-07-23,183.94,183.94
SO43688,2017-07-23,419.46,838.92
SO43688,2017-07-23,419.46,1258.38
SO43688,2017-07-23,178.58,178.58
SO43688,2017-07-23,419.46,419.46
SO43688,2017-07-23,183.94,367.88
SO43688,2017-07-23,874.79,1749.58
SO43688,2017-07-23,874.79,1749.58
SO43688,2017-07-23,419.46,1258.38
SO43688,2017-07-23,419.46,419.46
SO43688,2017-07-23,2146.96,4293.92
SO43689,2017-07-24,419.46,1258.38
SO43689,2017-07-24,178.58,357.16
SO43689,2017-07-24,183.94,367.88
SO43689,2017-07-24,2146.96,2146.96
SO43689,2017-07-24,874.79,1749.58
SO43689,2017-07-24,419.46,1677.84
SO43689,2017-07-24,419.46,838.92
SO43689,2017-07-24,419.46,2936.22
SO43689,2017-07-24,183.94,551.82
SO43689,2017-07-24,178.58,178.58
SO43689,2017-07-24,419.46,2516.76
SO43689,2017-07-24,183.94,367.88
SO43689,2017-07-24,183.94,367.88
SO43689,2017-07-24,356.90,713.80
SO43689,2017-07-24,419.46,2097.30
SO43689,2017-07-24,419.46,838.92
SO43689,2017-07-24,419.46,838.92
SO43689,2017-07-24,874.79,2624.37
SO43689,2017-07-24,2146.96,4293.92
SO43689,2017-07-24,419.46,3775.14
SO43689,2017-07-24,874.79,3499.16
SO43690,2017-07-25,28.84,28.84
SO43690,2017-07-25,419.46,419.46
SO43690,2017-07-25,5.19,10.38
SO43690,2017-07-25,419.46,838.92
SO43691,2017-07-25,874.79,874.79
SO43692,2017-07-27,419.46,2097.30
SO43692,2017-07-27,183.94,183.94
SO43692,2017-07-27,874.79,6998.32
SO43692,2017-07-27,183.94,367.88
SO43692,2017-07-27,28.84,288.40
SO43692,2017-07-27,419.46,419.46
SO43692,2017-07-27,874.79,3499.16
SO43692,2017-07-27,178.58,357.16
SO43692,2017-07-27,874.79,6998.32
SO43692,2017-07-27,20.19,60.57
SO43692,2017-07-27,419.46,2516.76
SO43692,2017-07-27,356.90,1070.70
SO43692,2017-07-27,5.19,31.14
SO43692,2017-07-27,28.84,115.36
SO43692,2017-07-27,419.46,2936.22
SO43692,2017-07-27,874.79,1749.58
SO43692,2017-07-27,28.84,115.36
SO43692,2017-07-27,419.46,838.92
SO43692,2017-07-27,419.46,419.46
SO43692,2017-07-27,2146.96,4293.92
SO43692,2017-07-27,419.46,419.46
SO43692,2017-07-27,178.58,178.58
SO43692,2017-07-27,419.46,1258.38
SO43692,2017-07-27,20.19,60.57
SO43692,2017-07-27,419.46,419.46
SO43692,2017-07-27,183.94,367.88
SO43692,2017-07-27,20.19,80.76
SO43692,2017-07-27,183.94,367.88
SO43693,2017-07-27,28.84,86.52
SO43693,2017-07-27,2039.99,2039.99
SO43693,2017-07-27,5.70,34.20
SO43693,2017-07-27,20.19,40.38
SO43693,2017-07-27,2039.99,6119.97
SO43693,2017-07-27,20.19,40.38
SO43693,2017-07-27,2039.99,2039.99
SO43693,2017-07-27,2024.99,6074.97
SO43693,2017-07-27,2039.99,2039.99
SO43693,2017-07-27,2024.99,2024.99
SO43694,2017-07-30,2024.99,6074.97
SO43694,2017-07-30,2039.99,6119.97
SO43694,2017-07-30,28.84,57.68
SO43694,2017-07-30,2039.99,2039.99
SO43694,2017-07-30,28.84,86.52
SO43694,2017-07-30,20.19,20.19
SO43694,2017-07-30,20.19,20.19
SO43694,2017-07-30,2039.99,2039.99
SO43694,2017-07-30,2039.99,4079.98
SO43694,2017-07-30,5.19,5.19
SO43694,2017-07-30,20.19,100.95
SO43695,2017-07-31,2039.99,4079.98
SO43695,2017-07-31,722.59,1445.18
SO43695,2017-07-31,714.70,714.70
SO43695,2017-07-31,722.59,722.59
SO43695,2017-07-31,2024.99,10124.95
SO43695,2017-07-31,2024.99,12149.94
SO43695,2017-07-31,5.70,11.40
SO43695,2017-07-31,2024.99,10124.95
SO43696,2017-07-31,419.46,419.46
SO43843,2017-08-01,2039.99,4079.98
SO43843,2017-08-01,2024.99,4049.98
SO43843,2017-08-01,722.59,1445.18
SO43843,2017-08-01,2024.99,10124.95
SO43843,2017-08-01,722.59,1445.18
SO43843,2017-08-01,818.70,818.70
SO43843,2017-08-01,809.76,809.76
SO43843,2017-08-01,2039.99,4079.98
SO43843,2017-08-01,5.70,11.40
SO43843,2017-08-01,2024.99,6074.97
SO43844,2017-08-01,2024.99,8099.96
SO43844,2017-08-01,2024.99,4049.98
SO43844,2017-08-01,2024.99,6074.97
SO43844,2017-08-01,2024.99,2024.99
SO43845,2017-08-01,183.94,183.94
SO43845,2017-08-01,28.84,86.52
SO43845,2017-08-01,419.46,419.46
SO43845,2017-08-01,419.46,838.92
SO43845,2017-08-01,419.46,838.92
SO43845,2017-08-01,874.79,874.79
SO43845,2017-08-01,419.46,838.92
SO43845,2017-08-01,2146.96,4293.92
SO43845,2017-08-01,183.94,183.94
SO43845,2017-08-01,5.19,20.76
SO43846,2017-08-02,183.94,551.82
SO43846,2017-08-02,5.19,5.19
SO43846,2017-08-02,178.58,178.58
SO43846,2017-08-02,183.94,183.94
SO43847,2017-08-03,28.84,28.84
SO43847,2017-08-03,5.19,5.19
SO43847,2017-08-03,874.79,874.79
SO43848,2017-08-03,2039.99,2039.99
SO43848,2017-08-03,2024.99,2024.99
SO43848,2017-08-03,2024.99,2024.99
SO43848,2017-08-03,2024.99,8099.96
SO43848,2017-08-03,2039.99,4079.98
SO43849,2017-08-03,2024.99,4049.98
SO43849,2017-08-03,28.84,28.84
SO43849,2017-08-03,2024.99,4049.98
SO43849,2017-08-03,2039.99,4079.98
SO43849,2017-08-03,20.19,20.19
SO43849,2017-08-03,2039.99,2039.99
SO43849,2017-08-03,28.84,115.36
SO43849,2017-08-03,2039.99,2039.99
SO43849,2017-08-03,20.19,20.19
SO43849,2017-08-03,2039.99,4079.98
SO43849,2017-08-03,20.19,20.19
SO43850,2017-08-03,419.46,419.46
SO43850,2017-08-03,874.79,874.79
SO43850,2017-08-03,419.46,419.46
SO43850,2017-08-03,419.46,838.92
SO43850,2017-08-03,2146.96,2146.96
SO43850,2017-08-03,183.94,551.82
SO43850,2017-08-03,183.94,183.94
SO43850,2017-08-03,874.79,2624.37
SO43850,2017-08-03,874.79,874.79
SO43850,2017-08-03,356.90,1070.70
SO43850,2017-08-03,178.58,178.58
SO43851,2017-08-04,419.46,838.92
SO43851,2017-08-04,419.46,419.46
SO43851,2017-08-04,20.19,20.19
SO43851,2017-08-04,419.46,1258.38
SO43851,2017-08-04,20.19,20.19
SO43851,2017-08-04,183.94,183.94
SO43851,2017-08-04,874.79,874.79
SO43851,2017-08-04,178.58,535.74
SO43851,2017-08-04,2146.96,2146.96
SO43851,2017-08-04,419.46,419.46
SO43851,2017-08-04,5.19,5.19
SO43851,2017-08-04,20.19,60.57
SO43852,2017-08-04,2024.99,2024.99
SO43853,2017-08-05,2024.99,4049.98
SO43853,2017-08-05,2039.99,2039.99
SO43853,2017-08-05,2039.99,2039.99
SO43853,2017-08-05,2024.99,8099.96
SO43853,2017-08-05,2024.99,4049.98
SO43853,2017-08-05,2024.99,6074.97
SO43854,2017-08-05,874.79,1749.58
SO43855,2017-08-05,419.46,838.92
SO43855,2017-08-05,419.46,838.92
SO43855,2017-08-05,2146.96,2146.96
SO43855,2017-08-05,419.46,1677.84
SO43855,2017-08-05,178.58,178.58
SO43855,2017-08-05,419.46,1258.38
SO43855,2017-08-05,356.90,713.80
SO43855,2017-08-05,419.46,419.46
SO43855,2017-08-05,183.94,183.94
SO43855,2017-08-05,419.46,838.92
SO43855,2017-08-05,183.94,183.94
SO43855,2017-08-05,874.79,874.79
SO43855,2017-08-05,419.46,838.92
SO43856,2017-08-06,5.70,11.40
SO43856,2017-08-06,2024.99,2024.99
SO43857,2017-08-07,419.46,419.46
SO43857,2017-08-07,419.46,419.46
SO43857,2017-08-07,419.46,838.92
SO43857,2017-08-07,874.79,2624.37
SO43857,2017-08-07,28.84,28.84
SO43857,2017-08-07,5.19,15.57
SO43857,2017-08-07,28.84,28.84
SO43857,2017-08-07,183.94,183.94
SO43857,2017-08-07,20.19,40.38
SO43857,2017-08-07,20.19,20.19
SO43857,2017-08-07,178.58,357.16
SO43857,2017-08-07,419.46,419.46
SO43857,2017-08-07,874.79,1749.58
SO43857,2017-08-07,20.19,40.38
SO43858,2017-08-08,419.46,838.92
SO43858,2017-08-08,419.46,838.92
SO43858,2017-08-08,419.46,2097.30
SO43858,2017-08-08,419.46,419.46
SO43858,2017-08-08,178.58,357.16
SO43858,2017-08-08,419.46,1258.38
SO43858,2017-08-08,874.79,1749.58
SO43858,2017-08-08,178.58,178.58
SO43858,2017-08-08,2146.96,4293.92
SO43858,2017-08-08,183.94,183.94
SO43858,2017-08-08,419.46,419.46
SO43858,2017-08-08,183.94,183.94
SO43858,2017-08-08,874.79,874.79
SO43859,2017-08-08,28.84,28.84
SO43859,2017-08-08,419.46,419.46
SO43859,2017-08-08,874.79,2624.37
SO43859,2017-08-08,419.46,838.92
SO43860,2017-08-09,419.46,838.92
SO43860,2017-08-09,419.46,419.46
SO43860,2017-08-09,874.79,1749.58
SO43860,2017-08-09,419.46,838.92
SO43860,2017-08-09,356.90,356.90
SO43860,2017-08-09,419.46,419.46
SO43860,2017-08-09,178.58,178.58
SO43860,2017-08-09,419.46,419.46
SO43860,2017-08-09,2146.96,4293.92
SO43860,2017-08-09,183.94,183.94
SO43860,2017-08-09,419.46,419.46
SO43860,2017-08-09,874.79,874.79
SO43861,2017-08-10,356.90,356.90
SO43861,2017-08-10,419.46,1258.38
SO43861,2017-08-10,419.46,2097.30
SO43861,2017-08-10,419.46,838.92
SO43861,2017-08-10,183.94,183.94
SO43861,2017-08-10,28.84,259.56
SO43861,2017-08-10,419.46,1677.84
SO43861,2017-08-10,2146.96,2146.96
SO43861,2017-08-10,356.90,713.80
SO43861,2017-08-10,183.94,367.88
SO43861,2017-08-10,419.46,838.92
SO43861,2017-08-10,20.19,80.76
SO43861,2017-08-10,874.79,2624.37
SO43861,2017-08-10,874.79,1749.58
SO43861,2017-08-10,183.94,367.88
SO43861,2017-08-10,419.46,1677.84
SO43861,2017-08-10,874.79,1749.58
SO43861,2017-08-10,28.84,173.04
SO43861,2017-08-10,419.46,838.92
SO43861,2017-08-10,874.79,1749.58
SO43861,2017-08-10,5.19,46.71
SO43861,2017-08-10,419.46,838.92
SO43861,2017-08-10,20.19,80.76
SO43861,2017-08-10,178.58,178.58
SO43861,2017-08-10,28.84,86.52
SO43861,2017-08-10,178.58,357.16
SO43861,2017-08-10,20.19,60.57
SO43862,2017-08-11,2039.99,8159.96
SO43862,2017-08-11,818.70,818.70
SO43862,2017-08-11,2024.99,6074.97
SO43862,2017-08-11,2039.99,8159.96
SO43862,2017-08-11,714.70,1429.40
SO43862,2017-08-11,722.59,1445.18
SO43862,2017-08-11,2039.99,4079.98
SO43862,2017-08-11,809.76,809.76
SO43862,2017-08-11,5.70,22.80
SO43863,2017-08-11,874.79,874.79
SO43863,2017-08-11,5.19,5.19
SO43863,2017-08-11,419.46,419.46
SO43863,2017-08-11,419.46,419.46
SO43864,2017-08-12,2039.99,10199.95
SO43864,2017-08-12,714.70,714.70
SO43864,2017-08-12,818.70,1637.40
SO43864,2017-08-12,2024.99,4049.98
SO43864,2017-08-12,2024.99,8099.96
SO43864,2017-08-12,722.59,722.59
SO43864,2017-08-12,2039.99,4079.98
SO43864,2017-08-12,2039.99,8159.96
SO43864,2017-08-12,809.76,809.76
SO43865,2017-08-12,874.79,874.79
SO43865,2017-08-12,419.46,838.92
SO43865,2017-08-12,2146.96,2146.96
SO43865,2017-08-12,419.46,1677.84
SO43865,2017-08-12,183.94,183.94
SO43865,2017-08-12,183.94,735.76
SO43865,2017-08-12,419.46,419.46
SO43865,2017-08-12,419.46,838.92
SO43865,2017-08-12,28.84,144.20
SO43865,2017-08-12,178.58,178.58
SO43865,2017-08-12,5.19,15.57
SO43865,2017-08-12,419.46,1258.38
SO43865,2017-08-12,419.46,1258.38
SO43865,2017-08-12,874.79,2624.37
SO43866,2017-08-13,2039.99,2039.99
SO43866,2017-08-13,2024.99,2024.99
SO43866,2017-08-13,5.70,11.40
SO43867,2017-08-13,20.19,20.19
SO43867,2017-08-13,2039.99,2039.99
SO43867,2017-08-13,2024.99,4049.98
SO43867,2017-08-13,28.84,57.68
SO43867,2017-08-13,2039.99,4079.98
SO43867,2017-08-13,5.70,11.40
SO43867,2017-08-13,28.84,86.52
SO43867,2017-08-13,2039.99,8159.96
SO43867,2017-08-13,20.19,40.38
SO43867,2017-08-13,20.19,20.19
SO43867,2017-08-13,2024.99,4049.98
SO43867,2017-08-13,5.19,20.76
SO43867,2017-08-13,714.70,1429.40
SO43867,2017-08-13,722.59,722.59
SO43867,2017-08-13,722.59,2167.77
SO43867,2017-08-13,818.70,1637.40
SO43867,2017-08-13,2024.99,4049.98
SO43867,2017-08-13,28.84,28.84
SO43868,2017-08-14,2146.96,2146.96
SO43869,2017-08-14,714.70,714.70
SO43869,2017-08-14,2024.99,10124.95
SO43869,2017-08-14,2024.99,4049.98
SO43869,2017-08-14,809.76,1619.52
SO43869,2017-08-14,2039.99,10199.95
SO43869,2017-08-14,2039.99,8159.96
SO43869,2017-08-14,714.70,714.70
SO43869,2017-08-14,2039.99,2039.99
SO43869,2017-08-14,2024.99,10124.95
SO43869,2017-08-14,722.59,1445.18
SO43870,2017-08-15,419.46,1258.38
SO43870,2017-08-15,419.46,838.92
SO43870,2017-08-15,28.84,86.52
SO43870,2017-08-15,419.46,1258.38
SO43870,2017-08-15,874.79,874.79
SO43871,2017-08-16,5.19,5.19
SO43871,2017-08-16,419.46,419.46
SO43871,2017-08-16,183.94,367.88
SO43871,2017-08-16,20.19,40.38
SO43871,2017-08-16,874.79,874.79
SO43871,2017-08-16,183.94,183.94
SO43871,2017-08-16,419.46,419.46
SO43871,2017-08-16,28.84,57.68
SO43871,2017-08-16,874.79,2624.37
SO43871,2017-08-16,2146.96,2146.96
SO43871,2017-08-16,20.19,80.76
SO43871,2017-08-16,419.46,838.92
SO43871,2017-08-16,419.46,1258.38
SO43871,2017-08-16,20.19,80.76
SO43872,2017-08-16,419.46,419.46
SO43872,2017-08-16,20.19,20.19
SO43872,2017-08-16,874.79,2624.37
SO43872,2017-08-16,874.79,1749.58
SO43872,2017-08-16,419.46,419.46
SO43872,2017-08-16,20.19,40.38
SO43872,2017-08-16,20.19,80.76
SO43872,2017-08-16,183.94,367.88
SO43872,2017-08-16,356.90,356.90
SO43872,2017-08-16,178.58,178.58
SO43872,2017-08-16,2146.96,2146.96
SO43872,2017-08-16,874.79,1749.58
SO43872,2017-08-16,874.79,874.79
SO43872,2017-08-16,28.84,115.36
SO43872,2017-08-16,419.46,419.46
SO43872,2017-08-16,5.19,20.76
SO43873,2017-08-19,419.46,2516.76
SO43873,2017-08-19,419.46,838.92
SO43873,2017-08-19,2146.96,4293.92
SO43873,2017-08-19,183.94,919.70
SO43873,2017-08-19,183.94,919.70
SO43873,2017-08-19,874.79,874.79
SO43873,2017-08-19,178.58,178.58
SO43873,2017-08-19,419.46,1258.38
SO43873,2017-08-19,178.58,535.74
SO43873,2017-08-19,874.79,4373.95
SO43873,2017-08-19,419.46,2097.30
SO43873,2017-08-19,356.90,1070.70
SO43873,2017-08-19,419.46,838.92
SO43873,2017-08-19,874.79,874.79
SO43873,2017-08-19,20.19,100.95
SO43873,2017-08-19,419.46,419.46
SO43873,2017-08-19,20.19,40.38
SO43873,2017-08-19,874.79,5248.74
SO43873,2017-08-19,183.94,551.82
SO43873,2017-08-19,419.46,2516.76
SO43873,2017-08-19,419.46,2097.30
SO43873,2017-08-19,28.84,28.84
SO43873,2017-08-19,28.84,144.20
SO43873,2017-08-19,28.84,28.84
SO43873,2017-08-19,419.46,1677.84
SO43873,2017-08-19,183.94,367.88
SO43873,2017-08-19,2146.96,4293.92
SO43873,2017-08-19,356.90,2141.40
SO43874,2017-08-19,419.46,419.46
SO43875,2017-08-19,2024.99,12149.94
SO43875,2017-08-19,714.70,1429.40
SO43875,2017-08-19,818.70,818.70
SO43875,2017-08-19,5.70,11.40
SO43875,2017-08-19,28.84,57.68
SO43875,2017-08-19,2039.99,14279.93
SO43875,2017-08-19,2039.99,12239.94
SO43875,2017-08-19,20.19,40.38
SO43875,2017-08-19,722.59,3612.95
SO43875,2017-08-19,1971.99,23663.88
SO43875,2017-08-19,809.76,809.76
SO43875,2017-08-19,1957.49,25447.37
SO43875,2017-08-19,2039.99,4079.98
SO43875,2017-08-19,2024.99,16199.92
SO43875,2017-08-19,714.70,1429.40
SO43875,2017-08-19,5.19,10.38
SO43875,2017-08-19,2024.99,4049.98
SO43875,2017-08-19,28.84,86.52
SO43875,2017-08-19,20.19,100.95
SO43875,2017-08-19,722.59,2167.77
SO43875,2017-08-19,28.84,57.68
SO43876,2017-08-20,419.46,838.92
SO43876,2017-08-20,874.79,874.79
SO43876,2017-08-20,419.46,1258.38
SO43876,2017-08-20,874.79,1749.58
SO43876,2017-08-20,183.94,367.88
SO43876,2017-08-20,419.46,838.92
SO43876,2017-08-20,419.46,838.92
SO43876,2017-08-20,183.94,367.88
SO43877,2017-08-20,28.84,115.36
SO43877,2017-08-20,20.19,40.38
SO43877,2017-08-20,5.70,28.50
